ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days,is_synthetic
AXL,2012-06-15,-0.3657463349669567,-2.5905604909160758,-1.0459217781226862,-0.22802832492003045,-0.2168595872176914,-0.267098085328498,-0.08208935181732922,0.6403767943254278,-1.084588303896321,0.20492103725449157,-1.9346884514527551,-1.621861790364211,"American Axle & Manufacturing Holdings, Inc.",5,2,2,1,1.0061242233159482,0
SYN_0_0000057,2014-08-04,0.13659756497138198,0.21579360017088334,-0.21781753592058428,-0.7523106321740851,-0.5168601066639766,-0.7702681756606591,-0.6281337244534386,-0.44066419931821255,-0.7095478772507091,-0.9834534453031094,0.2775177955232486,0.30912142621096406,__SYNTHETIC__,4,6,2,0,0.1631908669490038,1
SYN_1_0000187,2014-07-19,0.34632785945521705,0.02076162622990374,-0.2065795789996958,-0.2658358186497072,-0.3256837663411991,-0.3432966859676956,-0.28834579356342616,-0.16301652499453567,-0.1939980037274145,-0.34722452980069907,-0.16950941319280766,-0.07861930997546063,__SYNTHETIC__,3,6,2,1,0.3816057116260144,1
SYN_0_0000021,2016-06-17,0.3923048573775336,-0.006378794202318794,-0.19879690939047978,-0.4183085907644468,-0.3212136718227647,-0.3555184124930779,-0.35698255913733146,-0.37179989644858913,-0.45191786839777404,-0.5133565730020617,0.5910330700031374,0.3622241163891795,__SYNTHETIC__,4,6,2,0,0.32607350268500973,1
ORAN,2014-03-31,-1.3205370006304062,0.2396650613152156,-0.45293627724480745,0.1318608290703327,0.14278101276953953,-0.26543731892956746,-0.3196660349412517,-0.5530090018621577,-0.12911773670859286,-0.3792034959647624,-1.3948236514190275,-0.6967115191805411,Orange,4,9,2,2,0.11155306783852041,0
ASML,2016-07-06,0.7530925320183152,-0.644894182311185,0.1027950909256912,0.8351122122394595,0.8455467020950014,0.9794662618106696,1.1224492991602097,-0.5775307071271072,0.0789933745411429,0.9109671699661042,0.8072664773986801,0.5572168789620969,ASML Holding N.V.,2,1,2,2,1.3909927143552445,0
LMT,2015-11-02,-0.6356643130968864,0.5580345161970649,-1.2834123319300772,0.04126612989771828,0.0522488819596897,0.16791426581658508,0.18960499855500507,0.5889333318345564,1.9502885548374265,0.6577114723122277,-1.4052031495743091,-0.7698746349339616,Lockheed Martin Corp.,6,1,2,2,-1.4141758277140029,0
DUK,2012-08-15,-0.05871742806614209,-0.02210913943766838,0.8875018979279806,0.35306861873969075,0.36383602739403526,0.41441831657628014,0.20489335552850657,-1.1565429909424467,-0.1742233739731185,-0.3847879709348041,0.8465034714003825,0.3179511673662524,Duke Energy Corporation,5,9,2,2,-0.9166775647459204,0
FLEX,2012-06-15,-0.32714546216937757,0.0800066655958771,-1.547877510276105,-0.7081561688241439,-0.696655835417143,-0.5091492701023064,-0.39026683770782916,2.50555607298326,0.22713072905060663,0.018701225108434607,-0.30680008308817774,-0.14797243054949288,Flex Ltd.,2,10,2,2,0.18296942149362969,0
SYN_0_0000039,2014-11-16,0.22466102852178382,0.14577642704789717,-0.22730204618950411,-0.6179019608793324,-0.4543646036160647,-0.6303663164823767,-0.5091615399025251,-0.4213889455085713,-0.6482654293305483,-0.8805068632372808,0.31000895212911006,0.32708758599332644,__SYNTHETIC__,4,6,2,0,1.2858669874119577,1
SYN_1_0000246,2015-10-06,0.35010207576050445,0.019324657773232445,-0.21246983604503789,-0.2877408221600293,-0.3358101132829008,-0.36012666738101107,-0.2934350074219747,-0.15948398623225923,-0.21929747216351458,-0.3492445323080515,-0.15554767741879605,-0.06700671915331924,__SYNTHETIC__,3,6,2,1,-2.1327345624908367,1
ENDP,2014-10-31,0.031069499390609184,1.8439114615189103,0.5959692322436763,0.8014770712393895,0.8119347908834614,0.5827905720662268,-2.8398614820066705,-0.940375693104568,0.6642600623014377,-0.1494428452138653,-1.909886225294554,-1.3350259050962883,Endo International PLC,6,7,2,1,-0.3293178955710125,0
CRK,2012-05-31,-1.394027471486835,0.2062249666790746,2.186442514201185,-1.5531561593688366,-1.5410722347978125,-1.4315339131291724,-1.1410878473819501,-1.3734563579479715,-0.3882788955857719,-0.9674347305991773,-1.9915573639932254,-3.689985309070054,Comstock Resources Inc.,6,5,2,0,-0.8452612110908109,0
SYN_0_0000177,2014-08-05,0.10837798811218757,0.2382123449722755,-0.21335153483664393,-0.8008696400765123,-0.5432235497979692,-0.8161298217052755,-0.6686190969133596,-0.44896825500305004,-0.7301948489401173,-1.0168164987137382,0.2689047762283461,0.3003959300636958,__SYNTHETIC__,4,6,2,0,-0.24284111393818264,1
AAP,2015-09-30,-0.39849039407741677,-0.019255347328967398,0.06992973487951454,-0.22732636905667036,-0.2161581161534366,-0.08664258473608043,-0.12322626562747718,0.8371629904196177,0.270978440176281,0.2547452718774928,0.8488027348923003,0.3373816811331685,"ADVANCE AUTO PARTS, INC.",1,4,2,2,-1.856568145212666,0
SYN_1_0000274,2014-02-25,0.34757270106021343,0.02521656792513749,-0.21759352425909473,-0.31466593353647365,-0.3438251079111643,-0.3789746260411988,-0.2954182631320501,-0.15493865953978947,-0.27148602689450296,-0.34802684771838965,-0.1380442471543173,-0.05628157907971065,__SYNTHETIC__,3,6,2,1,0.5350762716568959,1
TXN,2012-04-30,0.5521513202496274,-0.26479720783999317,0.23394158909423093,0.6428282461134711,0.6533955350516994,0.7917353009753314,0.7027316362540121,-0.15185754664718898,0.17074631794713224,0.9830648112514024,-0.6414100799765764,-0.20167359157520942,Texas Instruments Inc.,6,10,2,2,0.18296942149362969,0
CNI,2013-10-31,-1.001109800867709,-0.16684467864816618,0.3580668521074509,1.5489253051787781,1.5588668068467877,1.6742547092574407,1.4515333073770949,-0.8176919735460492,0.20975148634279245,0.7099219279955269,-0.157677720817703,-0.15620996227592013,Canadian National Railway Company,5,8,2,2,0.28397349026302976,0
SYN_0_0000011,2016-09-30,0.1829559996479564,0.17545324472223545,-0.2243697613106479,-0.6770328186979313,-0.47460065888729286,-0.6997549673310273,-0.5658362444712663,-0.42868680874260745,-0.6765439878942558,-0.929026621435697,0.2926525597225389,0.32592073898593554,__SYNTHETIC__,4,6,2,0,1.061555935924429,1
SSNC,2016-01-11,-0.03417103587678798,0.2975725590124491,0.1320145727077773,0.3025211934600334,0.3133235122103393,-0.21519245871144047,-0.17981818121024426,-1.3505512947294973,-0.2638671630259962,-0.6322281903257726,-0.5405479147436967,-0.21412421204721394,SS&C Technologies Holdings Europe S.A.R.L.,6,10,2,1,0.6253617389922933,0
TWTR,2015-10-19,3.4935177701289044,-0.3254292400952416,0.9963976618003924,-3.3390987870575666,-3.3257814182869754,-3.211996357094674,-3.3803301626158517,-1.1299060863744002,-0.6887600906968356,-2.4098103943553864,-0.20617691850473177,-0.0823237044243781,"Twitter, Inc.",6,10,2,1,1.3329225132306688,0
DVA,2015-02-20,0.09086857144452364,0.4414055003849139,-0.5968372790681227,0.15154934541847642,0.16245593143211864,0.06952988551419828,-0.07211498620077926,-0.03973318010219351,0.06882592642636726,0.04764034273769335,-1.257170310204759,-0.7280895980468554,DAVITA INC.,1,7,2,1,0.1325996132055357,0
NUAN,2013-02-19,0.11357363263251852,0.18886062992671776,0.801875738801771,-0.298662130485259,-0.5530394446577795,-0.36545664664205324,0.4505991804739636,-1.0404274219872285,-0.13248583158084443,-0.166414376802565,0.6093099279282779,0.27746692603107775,"Nuance Communications, Inc.",6,10,1,1,0.18296942149362969,0
SYN_1_0000197,2016-08-24,0.29937206018720164,0.04826722966849584,-0.18101447954921768,-0.1833606657697775,-0.25675787754564094,-0.29492195033816415,-0.26197154948250123,-0.17260774055226746,-0.22963220879582025,-0.3147097604384621,-0.21572763751737822,-0.15205297967439568,__SYNTHETIC__,3,6,2,1,0.869988106562264,1
ENDP,2012-06-15,-0.06181442477079236,0.5175222876674785,0.7647292017790688,0.4289272728199754,0.4396422904202,0.19629221380502573,0.06603156405264866,-0.8822512120835823,-0.08668164570490017,-0.31410087868215925,0.7571223655003658,0.37133791878408995,Endo Health Solutions Inc.,5,7,2,1,1.3909927143552445,0
SYN_0_0000155,2016-01-02,0.28021578227680544,0.11024504197263774,-0.22883749802213083,-0.5462918061181545,-0.434473142760158,-0.5364894349813296,-0.43544204472507886,-0.41638637852899896,-0.612934107307316,-0.8097704204493166,0.34670729376366705,0.3208548436608396,__SYNTHETIC__,4,6,2,0,-0.02750031890736505,1
DUK,2012-12-12,-0.05871742806614209,-0.02210913943766838,0.8875018979279806,0.35306861873969075,0.36383602739403526,0.41441831657628014,0.20489335552850657,-1.1565429909424467,-0.1742233739731185,-0.3847879709348041,0.8465034714003825,0.3179511673662524,Duke Energy Corporation,5,9,2,2,-1.7469695445507232,0
SYN_0_0000125,2012-03-27,0.11402751239732734,0.23244361740153607,-0.2145625400273199,-0.7910454282830077,-0.5356415969444859,-0.8077696302539481,-0.6601506598738887,-0.4470810453576948,-0.7274594271860959,-1.0098868955736022,0.2709832647181729,0.3046275579632165,__SYNTHETIC__,4,6,2,0,0.3094917206181589,1
SYN_1_0000191,2014-12-09,0.2993766576571204,0.048259470135823435,-0.1810120496706582,-0.1833655148377904,-0.25675787754564094,-0.2949270677783513,-0.26197386528786115,-0.17260593547369707,-0.22962303052172395,-0.31471226768195404,-0.21572904084794153,-0.15204930340783163,__SYNTHETIC__,3,6,2,1,0.8309996018323539,1
PBI,2014-08-11,-0.6256934765860165,3.5878144307489044,0.6098946146765093,0.28610045020120856,0.29691410978083965,0.2783088511353761,0.3841753552346804,-0.5463933911492407,5.2052173650487275,0.07270941411449597,-1.2051541260079073,-0.6179204714460882,PITNEY BOWES INC,1,10,2,2,0.10082389157995146,0
SYN_1_0000274,2014-12-30,0.299372826432188,0.04826674469770342,-0.18101424813221212,-0.18336110659414295,-0.25675787754564094,-0.29492237679151323,-0.26197154948250123,-0.17260746284787198,-0.2296316166491046,-0.31471059618629305,-0.21572732566614183,-0.15205273458995805,__SYNTHETIC__,3,6,2,1,-1.2876535285894743,1
JWN,2014-03-24,0.39385295685455174,0.40260454008593144,-0.21031808189212847,-0.08040613305038836,-0.06933934920337817,0.018645211862125137,-0.05632790526585589,1.1637262597659184,0.5224005158721435,0.6236804679735293,0.5111900943502581,-0.2292473141861891,"NORDSTROM, INC",1,4,2,2,0.411729103362804,0
CAG,2012-06-15,-0.22408051615949742,-0.14963929962863448,-0.9090258614025793,-0.40564076441130636,-0.3943493603758696,-0.31875306498518274,-0.24244135607712902,0.7275480078276054,-0.06809649636021727,-0.08270589684336341,-0.7971968301347382,-0.2528594757378947,"Conagra Brands, Inc.",5,3,2,2,0.18296942149362969,0
NWL,2015-10-06,-0.5012372497718887,0.3154186059702207,-0.20335337191919797,-0.09465826075071936,-0.08358163380798429,-0.07765690632311732,0.0015784960317720964,0.23549076846634925,0.16347541028365892,0.17235890103037182,-0.14430077976657585,-0.2973484352527594,NEWELL BRANDS INC,1,2,2,2,-2.884798777797107,0
SITE,2016-07-22,1.1757155240886294,0.7115399307297268,-0.5632330581378611,-0.5523069226094839,-0.5409142249942323,-0.4097912520347634,-0.6108634122890501,2.020038033128492,0.46629511846112104,-0.04525037844971051,0.4557944244137605,0.09613518900768685,"SiteOne Landscape Supply Holding, LLC",6,4,2,1,0.29256802215557287,0
SYN_0_0000147,2015-07-16,0.1066586876115776,0.24017696165063285,-0.21289818892253476,-0.8037852524251718,-0.5455669669654348,-0.8184433311229169,-0.6710252186821224,-0.4495149855315852,-0.7308571650418325,-1.0190324840874427,0.26824864122720626,0.29882322322764665,__SYNTHETIC__,4,6,2,0,0.43361760841667185,1
SYN_0_0000038,2016-12-26,0.47335043634598284,-0.0732795450159669,-0.005972739212783518,-0.6833895060380701,-0.49015776127146005,-0.6423142599577822,-0.7755125038689794,-0.1253488396483775,-0.20588327653525962,-0.6256292651132114,0.562965523183951,0.29557953069607246,__SYNTHETIC__,4,6,2,0,-2.884798777797107,1
AXTA,2015-04-09,0.3211083785099128,1.109374926614326,-0.3828935012387788,-0.24406454265302124,-0.23288472969023483,-0.5910921651129034,-0.4754817118264512,-0.06850666547781502,-0.2382191840257703,-0.6616624639152592,-0.7718597186490856,-0.3534391092983555,Axalta Coating Systems Ltd.,5,0,2,1,0.18296942149362969,0
KOF,2012-06-15,-0.4211448095949177,-0.5442625989872701,0.09581826841367724,0.28247066286611133,0.2932868293236593,0.2823029651896159,0.1829639201644739,0.1443528172124484,-0.04326427773199076,0.46741779318986904,-0.6586931864947332,-1.1075505537959027,"Coca-Cola FEMSA, S.A.B. de C.V.",2,3,2,2,0.18296942149362969,0
LEN,2014-11-18,3.0315048773786755,0.11713017272877391,-1.1908200456638645,-0.026205247648978885,-0.01517589712523075,0.15341181551788113,0.107259557858051,-0.45643757386755857,-0.05399921132293994,-0.019961997328384534,-1.2975251477668184,-0.40006605414679675,Lennar Corporation,5,8,2,1,1.1942763556154854,0
DCP,2014-09-23,-0.8081033002890319,0.052020639545574884,-0.8177597972281687,0.03576028246814413,0.026251978786127547,0.19807355697365064,0.38212223095310877,-0.22463384396714403,0.022173345034497922,0.43854015332527135,1.4553530458531048,0.4052125750020071,DCP Midstream LP,1,9,1,2,0.18296942149362969,0
SYN_1_0000189,2014-01-22,0.35010207576050445,0.01932514274402486,-0.21246995175354066,-0.2877408221600293,-0.3358101132829008,-0.36012666738101107,-0.29343408109983127,-0.1594838473800615,-0.21929836038358808,-0.34924327868630467,-0.15554767741879605,-0.06700671915331924,__SYNTHETIC__,3,6,2,1,0.18296942149362969,1
MRO,2013-07-31,-1.1679847000079338,-0.3876106329543514,0.656790328494242,1.0103000642561664,1.020613562296767,1.0569642726159068,0.5003367993312523,-0.9006719211411525,-0.20129952475504775,-0.35350600707132507,-1.830094754265796,-1.8749929656675153,Marathon Oil Corporation,5,5,2,2,1.174080636997791,0
SYN_1_0000297,2012-10-10,0.6179581478484032,-0.38249505297860265,-0.3327176981966425,0.010397969544245891,0.02140204040602028,0.12692395604604342,0.030162361822569296,2.3184792535543366,0.4817102769831044,1.903255266512986,0.33253684047236987,0.13181977150116883,__SYNTHETIC__,6,4,2,1,1.0025322250398638,1
SYN_1_0000194,2016-01-09,0.2993749719181502,0.048262864931367666,-0.18101309104718366,-0.18336375154033124,-0.2567583154038564,-0.294925361964955,-0.26197247580464467,-0.17260662973468555,-0.22962747162209318,-0.31471101406020807,-0.2157284171454692,-0.15205077391445743,__SYNTHETIC__,3,6,2,1,-1.6502967275004745,1
SYN_1_0000272,2015-11-03,0.24846442902603827,0.12775685230066003,-0.11600319439710272,-0.22719139153556522,-0.2741316536644538,-0.4819021269654007,-0.388051403843507,-0.1028615873749037,-0.7310688574927604,-0.38340279977980796,-0.2693764971744841,-0.42115299622524116,__SYNTHETIC__,3,6,2,1,0.3094917206181589,1
SJR,2015-01-23,-0.8458396634254939,0.07436459161495124,0.6691612684113776,0.9900663294162207,1.0003938016923244,0.8698156118130699,0.7666160568762305,-0.7604036963349747,0.066773520620873,0.21782680397532253,0.08613973757734433,-0.03814915451739232,SHAW COMMUNICATIONS INC. CLASS,1,9,2,2,0.21177133444536844,0
SYN_1_0000230,2016-12-21,0.2317995200646048,0.10275903282745613,-0.17011080449302085,-0.12025136805903269,-0.17573834484772632,-0.29014823155086766,-0.24679237167159673,-0.18285197799589148,-0.43613094087897597,-0.27854193730723953,-0.25032378996815075,-0.2789221642177999,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
AEP,2015-11-02,-1.467567159611313,0.22265427911724106,0.7135254615606884,0.47252054370647734,0.4832054540309801,0.3619823666034235,0.25971222906303715,-1.0660752448765365,-0.08847395400048157,-0.3131193877477529,0.36985974793681836,-0.1703269536696828,AMERICAN ELECTRIC POWER,1,9,2,2,-0.44677081737691493,0
ADM,2014-05-27,0.17178993232729314,-0.4237868305871317,-1.5818975950482288,-0.6814165054283844,-0.6699346395142372,-0.48772206218469033,-0.4042183028278093,1.8913361600420817,-0.15346286363643705,-0.2439707013096496,1.3564221082342007,1.1363593766750348,ARCHER-DANIELS-MIDLAND COMPANY,1,3,2,2,0.3503344895529127,0
SEM,2013-02-12,-0.5592601418581911,0.9783270513121608,-1.0647593079179754,-0.035279915341485224,-0.2438014856462614,-0.06463235863265272,-0.12120138052511875,0.572004311483182,0.1767960985403612,0.1223379167480173,0.8243295641358923,0.3788636664594804,Select Medical Holdings Corporation,5,7,1,1,1.0548282728792617,0
SYN_0_0000066,2012-01-24,0.10906791509799252,0.23762504534317408,-0.2134819383193396,-0.799592131067377,-0.5422904739414909,-0.8148547261921415,-0.6673662462137449,-0.4486724998218995,-0.7298685760996655,-1.0159732291523325,0.2691798290187477,0.3008233573228618,__SYNTHETIC__,4,6,2,0,-0.22658770566890707,1
KMB,2012-06-15,-0.563941541216421,0.6015452125007678,-0.5652042345794781,-0.015350464469018176,-0.04682736045803512,0.08540639723625087,0.0815482241218963,0.5852095688422008,0.4064340938929525,0.6069147662425434,0.9148647515234777,0.24306830966013615,Kimberly-Clark Corp.,2,1,1,2,1.2167646197724677,0
SYN_0_0000035,2014-02-16,0.13575224350232395,0.2178760647516942,-0.21704610733218033,-0.7535815288177483,-0.5179341728657318,-0.7708016688001003,-0.6289961303694032,-0.44101112153422406,-0.7083866775408634,-0.985270361087546,0.27707028899918207,0.30659950734810826,__SYNTHETIC__,4,6,2,0,1.061555935924429,1
WOR,2012-06-15,-0.2901188311176748,-0.09691659896160826,-1.2265197358555469,-0.5604271239103491,-0.5490288181557103,-0.15181680511300946,-0.15799100759616347,1.0048826261967614,0.08455236768482603,0.3294574677420701,0.5992190201123848,0.28393204779375514,"Worthington Industries, Inc.",5,1,2,2,1.3613093296803154,0
SYN_1_0000204,2015-01-02,0.23180580327349376,0.1027483634700328,-0.17010687040392458,-0.12025930289759845,-0.17573703127308082,-0.2901542018977521,-0.2467956137991001,-0.1828487843953437,-0.43611732150451044,-0.2785436088029014,-0.250326284778041,-0.27891481168467225,__SYNTHETIC__,3,6,2,1,0.38924083920582164,1
CCZ,2016-02-17,-1.2711592618902194,0.7268672979971504,2.280770931069346,0.6232108011073043,0.40939627578783255,0.5707933573462407,0.3331366025964862,-0.6369096395124912,0.05727020785243165,0.04766030729194395,1.825042165930471,0.9833577714125357,Comcast Corporation,5,4,1,2,1.3909927143552445,0
SYN_1_0000254,2016-12-22,0.29938018238405806,0.0482536504863198,-0.18101031404311563,-0.1833690414327087,-0.25675787754564094,-0.29493133231183943,-0.2619757179321489,-0.17260482465611515,-0.22961562868777552,-0.31471435705153183,-0.21573091195535943,-0.1520466074790181,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
AEP,2015-07-28,-1.467567159611313,0.22265427911724106,0.7135254615606884,0.47252054370647734,0.4832054540309801,0.3619823666034235,0.25971222906303715,-1.0660752448765365,-0.08847395400048157,-0.3131193877477529,0.36985974793681836,-0.1703269536696828,AMERICAN ELECTRIC POWER,1,9,2,2,0.25763635482751684,0
NPO,2015-01-16,0.4989871151137532,0.09933335418628297,-0.37690586941857235,-0.47359928330678724,-0.46226094437005905,-0.45733948327486784,-0.3789958057272816,0.027303383186364737,-0.22861212781871604,-0.5268622045477525,-1.3322815232458467,-0.7897138811911203,"EnPro Industries, Inc.",6,1,2,1,0.31782448555071163,0
LPX,2014-06-03,2.7765047052540233,-0.16880657420459175,-0.888713133359789,-0.15234468306840773,-0.14122821554966625,0.04745077363966479,0.14746722833820475,0.16953662386973573,0.030054845789628606,0.3985244136717666,0.3148847782290803,0.05865756374852167,Louisiana-Pacific Corporation,5,8,2,1,1.1885566788375512,0
SYN_0_0000158,2016-03-12,0.22222636170181875,0.1484757744761218,-0.2267942015705593,-0.6218517471877689,-0.45768356888687833,-0.6330849565814489,-0.5119576432938668,-0.4221402747504517,-0.6499820626598929,-0.8833183189405212,0.30935749489651476,0.32502789637977525,__SYNTHETIC__,4,6,2,0,0.48928438089533277,1
MDLZ,2016-01-13,-1.0437228551520557,-0.2323095435728922,-0.18838227361216814,1.1419699183193952,2.2119007509152495,1.0958683828305,1.2873917686412018,-0.580522108575073,0.30150915879441653,1.087677437820668,-0.14983182101555123,-0.06116393781412797,"Mondelez International, Inc.",5,3,2,2,-2.884798777797107,0
SYN_0_0000025,2013-05-19,0.47705599710048396,-0.0768857878252156,-0.008127115827076814,-0.6783495610755317,-0.4858553664494272,-0.6372590819602282,-0.7693547774174494,-0.12405598683537655,-0.2075255954517612,-0.6210794539216415,0.5646426591326814,0.30001800986092375,__SYNTHETIC__,4,6,2,0,-1.6502967275004745,1
ECL,2015-04-10,-0.3395196670541483,0.061977044979363245,0.09918555427885063,-0.011213765326089427,-0.00019476852626690785,0.03989862112494941,0.05615307644503383,-0.14213481518165635,-0.001303455814593452,0.05687561753379855,0.41194975465503536,0.15735073966170912,ECOLAB INC.,1,0,2,2,-1.4855921813691124,0
MUR,2015-06-30,-0.662872299763211,-0.4193340352992642,2.280770931069346,1.2099653808128108,1.2201409819116267,1.1378717712000377,1.0393718344103715,-0.9802912548240884,-0.06769452748126101,0.0751391402818911,0.7772886563745602,0.24661162733852943,Murphy Oil USA Inc.,5,5,2,1,-0.385945195129562,0
LGF,2016-09-23,-1.5835193228250044,0.5823753351074918,-0.15353449866934854,-0.9409846375200658,-0.9293235033573437,-0.7589538998807747,-0.3518814539382249,-0.2713906573091984,-0.19326251169874023,-0.5698262042061264,-0.8929315539059491,-0.3843455737528516,Lions Gate Entertainment Corp.,5,8,2,1,1.3909927143552445,0
CMCSA,2012-11-29,-1.3200322338765056,-0.013711664737060389,-0.12270808670220362,0.47920317064129353,0.4898834656733996,0.36365024987482486,0.06750231094920801,-0.8631793168321479,-0.05612728185859065,-0.21581176811633326,0.14432108402701524,0.021431466175659657,Comcast Corporation,5,9,2,2,0.6963029723469621,0
SYN_1_0000205,2016-12-21,0.24846350953205443,0.1277583072130355,-0.11600388864811961,-0.22718962823810607,-0.2741316536644538,-0.4819012740587034,-0.38805094068243484,-0.10286242048809013,-0.7310712260796239,-0.383401964031977,-0.2693763412488659,-0.42115373147855406,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
SYN_1_0000183,2015-03-15,0.3326695425716397,0.028872762725962176,-0.1966391772296041,-0.2322582267843556,-0.30424754170225476,-0.3201893112589538,-0.2781354077323641,-0.16768695751715423,-0.18487331890901526,-0.3389761165833596,-0.1888749071891329,-0.10193639828384171,__SYNTHETIC__,3,6,2,1,-1.7469695445507232,1
TXT,2012-06-15,0.9485468198979907,0.46410266342365053,-1.05236968642806,-0.35510203731654016,-0.34384553736974666,-0.43461418348979375,-0.3512496834733955,0.1543746906142643,-0.10354778696134079,-0.45993165558850646,-0.13780319444221906,-0.3645063274956929,Textron Inc.,2,1,2,2,0.18296942149362969,0
SYN_1_0000261,2016-01-16,0.3463286257002036,0.020760171317527387,-0.20657934758269003,-0.26583625947407263,-0.3256837663411991,-0.34329753887439374,-0.2883462567244983,-0.16301624729014041,-0.19399681943398228,-0.347224947674615,-0.16950972504404405,-0.07861930997546063,__SYNTHETIC__,3,6,2,1,1.0480450086827133,1
PSX,2012-03-07,-0.5488477286878014,-0.7916719764458688,-1.1653070008412856,-0.8788991558883602,-0.8672809004698983,-0.5865351298814206,-0.48555138372900525,3.020553165015094,-0.24477364127557452,-0.4816284039718515,1.1347064319037157,0.3232961307001937,Phillips 66,6,5,2,2,0.18296942149362969,0
SYN_0_0000050,2016-12-24,0.34541480192935614,0.06155057966114352,-0.22812982481878907,-0.4591686011359766,-0.3915691676907782,-0.421523582471762,-0.35394005405571427,-0.4114788558787683,-0.556770767745963,-0.6860245821151927,0.4339280304859736,0.3261783227298478,__SYNTHETIC__,4,6,2,0,-2.884798777797107,1
SYN_1_0000244,2016-12-25,0.33266724383668045,0.028878097404674286,-0.1966402186061298,-0.2322555818381673,-0.30424754170225476,-0.3201867525388602,-0.27813355508807636,-0.1676876517781427,-0.1848777600093845,-0.3389748629616127,-0.1888735038585696,-0.10193737862159225,__SYNTHETIC__,3,6,2,1,-2.884798777797107,1
TIGO,2013-05-21,-1.299916572324541,0.10600187492547118,0.8863229441238668,1.0076678171527307,1.0179831331296252,0.9208244464722161,1.3141966339919995,-0.250859973725269,0.40154029658408724,0.8654187042848019,1.0217476558663032,0.6423904417364916,Millicom International Cellular S.A.,2,9,2,1,0.9350336367999,0
TOL,2014-02-10,3.205625544051782,-0.06953453555516197,-0.93996936124753,-0.30732151576488487,-0.29609801497844873,0.05433481684807175,-0.015303716715015602,-0.769641284790247,-0.19119591875634165,-0.34132738777884597,-1.4894050276910968,-0.8565259228653871,"TOLL BROTHERS, INC",1,8,2,2,-1.2876535285894743,0
SYN_0_0000119,2014-04-20,0.1856541014942652,0.172839252153401,-0.22465451993612606,-0.6725134873101988,-0.47088236692426566,-0.6966316230038734,-0.5627515917321029,-0.42802469203776417,-0.6739290679969168,-0.9262448347804546,0.2933489235331592,0.3273463951594273,__SYNTHETIC__,4,6,2,0,1.1228600019603754,1
LYB,2014-10-14,0.6970239995471702,-0.37188559636786345,-1.24422019296936,-0.11180572426612494,-0.10071725459166801,0.0014315351498334977,-0.023574814764237662,1.6853231198239909,0.2925050559057967,1.1174925288558928,1.134729766608415,0.8535479343879623,LyondellBasell Industries N.V.,6,0,2,2,-1.7469695445507232,0
NUE,2015-04-24,1.3197301722912091,-0.22426762715150203,-1.4578005946262032,-0.49719694200057973,-0.485842305566503,-0.3513261416683804,-0.31849619225577336,0.8626684796170156,-0.13697977507641354,-0.12116690343118015,-0.6609225736007407,-0.5271818586122369,NUCOR CORPORATION,1,1,2,2,0.15311993941935004,0
CCEP,2014-10-29,-0.6859298797668885,0.28612155095951863,-0.3044002104655943,-0.02926863702022019,-0.01823717079589333,0.0793628038252145,0.14015877334505789,0.19050329550819098,0.2824203660896296,0.3991045286686945,0.08647173764174149,-0.00658242988635054,COCA-COLA EUROPEAN PARTNERS,1,3,2,2,0.25763635482751684,0
MHO,2011-09-12,3.4845256287820976,0.047944995263440496,-1.069153628084566,-0.9781945187845869,-0.9665076859731508,-0.9754679463912715,-0.8722161690921237,0.3402421995227812,-0.6118303408330622,-1.409492590966583,-2.2928279158104834,-2.162709197837499,"M/I Homes, Inc.",6,8,2,0,-0.779564534213635,0
PPG,2016-10-28,-0.2432937824777357,0.004218989173419123,0.0733373958749656,0.05847214747301209,0.06944301636346004,0.20400383338110004,0.2520128851670478,0.16529072929149874,0.3093310002743417,0.5056307164042817,0.5761859074604365,0.45610274906824205,"PPG Industries, Inc.",2,0,2,2,1.016806850855032,0
JNPR,2016-02-23,-0.03808811765601869,-0.3436866320908573,0.8020075595646152,0.4519687341136482,0.46266783834894065,0.5453748954400415,0.4874809488615936,-0.3735698466686303,0.015557956396212389,0.43716016657573903,0.1338007526249089,0.007000065174018043,"Juniper Networks, Inc.",5,10,2,2,0.46192283736167006,0
ITW,2014-05-13,-0.026986478645578446,-0.1448100412503359,-0.16258660287764426,0.3882438186102337,0.3989869338491144,0.4859294267745207,0.40165286518411564,-0.07583755648823458,0.08496615917786925,0.5621665007869654,0.48525840802095604,0.2519251497116829,Illinois Tool Works Inc.,5,1,2,2,-1.856568145212666,0
SYN_0_0000142,2016-08-23,0.17644766798199685,0.18296641223176824,-0.2229430754706867,-0.6878894411537528,-0.4833613260559506,-0.7073697183285228,-0.5736011398424505,-0.4305872093467462,-0.6804435700917031,-0.9368383564113771,0.29061461189342896,0.3203754585009033,__SYNTHETIC__,4,6,2,0,1.2884120136250472,1
