split,row_id,test_index,ticker,company_name,rating_date,true_label,true_label_name,pred_label,pred_label_name,confidence,last_y_context,explained_class_id,explained_class_name,explained_class_model_probability,explained_class_lime_prediction_probability,lime_probability_source,lime_rule,lime_weight_for_explained_class,direction,rank,html_path,lime_instance_plot_path
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,0,0,0.15618715621156432,0.15618712967355355,direct Transformer-LSTM,roa > 0.26,-0.010094550855601073,opposes_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,0,0,0.15618715621156432,0.15618712967355355,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,0.008107771145680643,supports_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,0,0,0.15618715621156432,0.15618712967355355,direct Transformer-LSTM,-0.30 < pretax_profit_margin <= 0.24,-0.007192192820548994,opposes_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,0,0,0.15618715621156432,0.15618712967355355,direct Transformer-LSTM,-0.04 < free_cashflow_ps <= 0.32,0.007079984685229989,supports_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,roa > 0.26,-0.10716086580833464,opposes_explained_class,1,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,asset_turnover > 0.20,0.07229555939246061,supports_explained_class,2,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,-0.04 < free_cashflow_ps <= 0.32,-0.029254980370160784,opposes_explained_class,3,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,roe > 0.07,-0.029064536378029245,opposes_explained_class,4,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,0.06 < operating_cashflow_ps <= 0.39,-0.021192579537705057,opposes_explained_class,5,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,-0.02111016015593809,opposes_explained_class,6,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,-0.30 < pretax_profit_margin <= 0.24,-0.017235974919727937,opposes_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,-0.24 < operating_profit_margin <= 0.24,0.011118274659856054,supports_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,-0.29 < ebit_margin <= 0.24,0.007847606848136407,supports_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,1,1,0.42058941248592213,0.4205894109518914,direct Transformer-LSTM,0.05 < debt_equity_ratio <= 0.17,-0.004225783891841059,opposes_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,roa > 0.26,0.11710896151406672,supports_explained_class,1,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,roe > 0.07,0.08116586585691332,supports_explained_class,2,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,asset_turnover > 0.20,-0.05590218875435972,opposes_explained_class,3,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,-0.30 < pretax_profit_margin <= 0.24,0.02439027533019099,supports_explained_class,4,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,0.05 < debt_equity_ratio <= 0.17,0.022846781425129106,supports_explained_class,5,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,-0.04 < free_cashflow_ps <= 0.32,0.022179586978733016,supports_explained_class,6,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,gross_profit_margin > 0.31,-0.017928327359649082,opposes_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,0.012958647291995813,supports_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,-0.24 < operating_profit_margin <= 0.24,-0.012026147688931834,opposes_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10044,1590,UHS,"UNIVERSAL HEALTH SERVICES,",2014-09-02,2,2,2,2,0.42322343130251355,1,2,2,0.42322343130251355,0.4232234593745551,direct Transformer-LSTM,-0.29 < ebit_margin <= 0.24,0.006133126189235579,supports_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10044_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,roe > 0.07,-0.028014702324271504,opposes_explained_class,1,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.31 < roa <= 0.26,-0.02607756665527972,opposes_explained_class,2,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,gross_profit_margin > 0.31,0.02525525749028359,supports_explained_class,3,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,0.06 < operating_cashflow_ps <= 0.39,0.02151872615098273,supports_explained_class,4,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.04 < free_cashflow_ps <= 0.32,0.017305914686300834,supports_explained_class,5,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.43 < current_ratio <= 0.22,-0.012519078268053218,opposes_explained_class,6,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,-0.008946356804191168,opposes_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,asset_turnover > 0.20,-0.008608912548286862,opposes_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.29 < ebit_margin <= 0.24,-0.00609035732866215,opposes_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,0,0,0.18172816119813198,0.18172816661405314,direct Transformer-LSTM,-0.24 < operating_profit_margin <= 0.24,0.0037561921709975974,supports_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,debt_equity_ratio > 0.17,0.0954586765744184,supports_explained_class,1,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,asset_turnover > 0.20,0.07044706168246519,supports_explained_class,2,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,roe > 0.07,-0.044979332616076895,opposes_explained_class,3,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.24 < operating_profit_margin <= 0.24,0.03145148582320514,supports_explained_class,4,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.43 < current_ratio <= 0.22,0.01884566906991661,supports_explained_class,5,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,0.06 < operating_cashflow_ps <= 0.39,-0.01824926078146305,opposes_explained_class,6,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.30 < pretax_profit_margin <= 0.24,-0.01689922589188644,opposes_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.04 < free_cashflow_ps <= 0.32,-0.015520698686292156,opposes_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.31 < roa <= 0.26,0.014198658722816664,supports_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,1,1,0.4548206126025045,0.45482062615721486,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,-0.00985749191135579,opposes_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,debt_equity_ratio > 0.17,-0.0951632909939025,opposes_explained_class,1,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,roe > 0.07,0.07313008581863947,supports_explained_class,2,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,asset_turnover > 0.20,-0.061803359658835426,opposes_explained_class,3,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.24 < operating_profit_margin <= 0.24,-0.03524603164375214,opposes_explained_class,4,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,gross_profit_margin > 0.31,-0.0312668955151415,opposes_explained_class,5,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.30 < pretax_profit_margin <= 0.24,0.019812617437429368,supports_explained_class,6,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.25 < net_profit_margin <= 0.21,0.01899793841084948,supports_explained_class,7,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.31 < roa <= 0.26,0.012037260719024943,supports_explained_class,8,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.43 < current_ratio <= 0.22,-0.0063037536512200185,opposes_explained_class,9,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
test,10298,1589,UHS,"UNIVERSAL HEALTH SERVICES,",2014-04-10,2,2,1,1,0.4548206126025045,1,2,2,0.3634512261993635,0.363451207228732,direct Transformer-LSTM,-0.29 < ebit_margin <= 0.24,0.005261804959005885,supports_explained_class,10,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298.html,/kaggle/working/credit_rating_artifacts/tlstm_financial_lime_row_10298_all_classes_plot.png
