rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,is_synthetic
14,AMGEN INC.,AMGN,1,2014-02-05,7,2,1.4429666564712247,0.42528048252262113,1.5532780280249252,1.3376827881427986,1.3472745423042207,1.3053108578972064,1.6525698636041137,-1.0736359884148112,0.27400821203152903,0.46916051214226984,0.23297463111797775,0.11797596596797066,0
0,__SYNTHETIC__,SYN_0_0000018,5,2014-12-29,7,2,0.1861400683487815,-0.12214742927169109,0.2230944390462284,0.3540459299475849,0.5455318988627313,0.4990801775064897,0.47582291260949905,-0.2903849953075448,0.018767491098325984,0.7036258533258817,-0.15501772768758793,-0.38179565749637057,1
14,"American Water Works Company, Inc.",AWK,5,2013-05-29,9,2,-1.6117561340354052,0.3113208192792148,2.2727521048480375,1.4021980195795034,1.411638569179704,0.8862235642280635,0.4571272960550633,-1.3167732007941961,-0.09884335772056377,-0.42113581239375225,0.26124548891751964,1.1042727626513098,0
8,Nielsen Holdings plc,NLSN,2,2012-06-15,8,2,-0.8279535510273395,0.42707217816695014,0.6236119850542433,0.05568499929578584,0.06828137591352898,-0.7259071463718061,-0.5441562024578526,-0.8556713264256544,-0.2801697453219823,-0.8005674427779732,-0.46864976044622325,-0.11603631939895272,0
13,"Owens & Minor, Inc.",OMI,6,2014-09-11,7,1,0.20414462638182657,0.5871955076379686,-1.245367354336077,-0.9225696490696425,-0.9380104548613935,-0.7141451867278211,-0.6283468265619832,3.157561746758799,-0.14220757136712292,-0.44012056504330993,-0.38828962719281573,-0.3745559825726026,0
9,Mueller Water Products Inc.,MWA,6,2013-06-20,1,2,1.081983306811856,0.9875280484286486,-0.6797902402876135,-0.5350561666165868,-0.5210752679751591,-0.8058703302877596,-1.679406078086957,0.1262773241143357,-0.3712559718289326,-0.952925625166638,-0.18426048119497915,-0.08323231181695642,0
10,"MICRON TECHNOLOGY, INC",MCHP,1,2014-04-22,10,2,2.665783935726925,-0.271835550767223,0.6040669954812468,0.808730196333199,0.8195616584328927,0.9072465927944232,1.1212066069996187,-0.5983340126424402,0.15937273886234965,0.8093648970298593,0.036008482798728404,-0.008513799760523131,0
13,Rayonier Inc.,RYN,5,2014-05-02,6,2,0.18179625288843204,0.06127938934771974,-0.9674031749944192,-0.35386829175259626,-0.34031204373253904,-1.0588051156093297,2.5866129167422685,-1.471762157890466,-0.2839502007451275,-0.7794858678345107,-0.31195034205691163,-0.12573759936632983,0
12,Boston Scientific Corporation,BSX,5,2013-08-08,7,2,0.05885000426875447,-0.3708531694578294,0.8717976118449444,-0.08236121620237494,-0.069441300212954,-0.13367632473855223,-0.1477202115987424,-0.8788771364818265,-0.21447826163379308,-0.5040993619051142,0.0438758997477616,0.021740512445431754,0
10,IAC/InterActiveCorp,IAC,6,2014-02-25,4,1,0.7818093952768809,0.4566200901094046,2.1181616824700513,0.09227290609023045,0.07950218930067623,0.28001111508933846,0.18506100135165637,-0.08753862962036811,0.11931164126878654,0.31055382621958294,0.9405566073412246,0.5208708288434473,0
8,Teleflex Incorporated,TFX,6,2014-05-16,7,2,0.23163515788217456,-0.10284364209190527,0.24308505327523233,0.06539955369112632,0.07797316227561439,0.018447769457062526,0.13508775221787173,-0.7680334447633607,-0.11074450745022173,-0.23106676041730567,0.0985371201246489,0.09639683680976645,0
8,__SYNTHETIC__,SYN_8_0000127,5,2014-12-26,5,2,-0.03265851077164372,-0.7051071998547833,-0.7085924771719336,0.1169918546677211,0.49135426073725874,0.10820606449282533,0.6021468493301017,0.3381473999325342,-0.06541220068641795,0.7186519995656777,0.01833557851284695,-0.09290647823810794,1
15,Campbell Soup Company,CPB,5,2014-10-06,3,2,-1.2587180478191533,0.9152758164789176,-0.30003434569742804,0.18642963461819614,0.1987195846018602,0.28859473346288445,0.27566114803123254,0.4697492635181108,0.9204277480564679,0.7799257696871299,-0.6454608272875765,-0.22377649595972735,0
18,California Water Service Co.,CWT,6,2010-06-29,9,2,-1.0465896514939121,0.10856952354397319,0.8475219878530059,0.4225291255217494,0.43426572834797983,0.38078759384422556,0.14670966702525967,-1.0414419786295186,-0.0673293381722492,-0.3998517345663532,0.6853504731030056,-0.39357998923487597,0
6,"Comstock Resources, Inc.",CRK,5,2014-05-09,5,2,-1.6852689784996515,0.028624757083625333,1.9533981392012345,-2.4699733780278303,-2.4514576075207053,-3.6426082137208535,0.18459749810761203,-1.3093766481248543,-0.6003122067030966,-1.762014171776291,-0.49695148571879166,-3.621214490688869,0
19,__SYNTHETIC__,SYN_19_0000153,5,2014-12-29,2,2,0.20008987076268414,-0.7235155945095206,-0.0655606952230201,0.8366567798355664,0.10068487310542373,0.7931447310311412,0.68556805914832,1.0214813497474267,0.16669294677743096,1.0422696958252988,0.062001998897282196,0.7796891566682143,1
13,Exelon Corp.,EXC,6,2014-07-31,9,2,-0.3974434675592131,0.05681862234245521,0.542375988737796,0.14182652352686517,0.15422100996946284,0.07912169392474659,-0.04480238663147318,-0.9976023060599387,-0.12111200386420211,-0.4877361807270592,-0.4345612116913622,-0.04172202734116016,0
7,Sinclair Broadcast Group Inc.,SBGI,6,2012-08-10,9,2,-0.7053239004074527,-4.205859301010005,0.9905132440119729,1.2072317907510899,1.217129283346402,0.43630999418719757,0.22519091825868143,-0.5703227314541434,-2.071688973408719,-0.01162565813026711,-0.338696443586382,-0.2238075898057766,0
14,Equifax Inc.,EFX,6,2011-12-20,8,2,-1.0297654032144858,-0.05776880209355537,0.5906019554076374,0.7004530567463795,0.7115382883361138,0.6869185520676628,0.5507061373997071,-0.5787936020721437,0.04139390146499314,0.2374293950435127,1.1302478884821625,0.731519736212474,0
15,Comcast Corporation,CMCSA,5,2013-02-13,9,2,-0.5419157937287353,0.008668273823011259,-0.15085872875308695,0.49734335055674095,0.5089046110364026,0.6337872541301969,0.2260081739135837,-0.8259604810800137,0.08995192152820448,-0.030064693090535985,-0.1873980733487483,-0.09657157177209995,0
19,__SYNTHETIC__,SYN_19_0000156,5,2014-12-24,1,2,0.344535956304868,-0.666219070852816,0.11038753980419891,0.748437899004843,0.3948063418408676,0.8436086209329874,0.7655107433520509,0.7231957742584654,0.22042786554060712,1.160758825760416,0.007689609789013119,0.43559751171372474,1
20,SOUTHWEST AIRLINES CO,LUV,1,2014-10-30,8,2,-1.1254604165933473,-0.3038333511904883,-0.7544844679551168,-0.4557568065205706,-0.4419617620515832,-0.2607753713615646,-0.28956865949762123,0.2895880199352575,-0.051049608226331804,-0.1816662841121981,0.21780645586116087,0.04425245698511451,0
17,Sanofi,SNY,5,2013-03-28,7,2,-0.018133055286160552,-0.4991189592899862,1.031048917887015,0.4246347008957531,0.4363663688780179,0.4721789267280111,0.5664345339703825,-0.878626767421319,-0.08534209636488224,0.03017880417190895,-1.002582987512519,-0.36599974778915967,0
13,Magellan Midstream Partners L.P.,MMP,6,2010-08-31,5,1,-0.2939364923961844,0.46717255125569684,2.2727521048480375,0.5436484864269425,0.5486531036268377,0.7383929746727423,1.0836764595423403,-0.7297048381444139,0.2281776895906071,0.5864088596212373,1.2638998091198743,-0.7425985733561553,0
12,STMicroelectronics N.V.,STM,6,2014-12-17,10,2,0.47698668309951925,-0.5532894598704697,-0.4271550863863968,-3.0019939263952966,-2.982231257569972,-2.756826815143564,-1.9448477679590277,0.10553503177802653,-1.1925733319737413,-4.338298534348737,-0.5796436290826881,-0.20502690679200813,0
17,Korea Electric Power Corp.,KEP,6,2014-03-14,9,2,-1.1727100320850357,0.2731797859945797,-1.5100326440866798,-0.7563007780708924,-0.74180134770211,-0.8916889783272688,-0.6859863859297232,-0.9105720663719582,-0.3051069482348996,-0.856511252725865,0.8662876149295331,-0.1294999547382934,0
17,BRISTOL-MYERS SQUIBB COMPANY,BMY,1,2014-08-04,7,2,-0.1538018062994153,-0.20874640029343064,1.1406767523544972,0.36199687721920204,0.3738753496759136,0.5676271306267943,0.7220618423803066,-0.7160852283609381,0.11907088581520257,0.2997602624880323,-1.426608491281068,-0.7286161804159282,0
12,THERMO FISHER SCIENTIFIC INC.,TMO,1,2013-08-01,10,2,-0.12235894497653117,-0.2818253778147057,-0.07750980034733719,-0.1646304048653302,-0.15151767430643773,-0.025221655345046792,0.36639115451674054,-0.701319603451819,-0.13981490604889005,-0.19631996297189308,0.22518755476853797,0.08952509683287437,0
5,__SYNTHETIC__,SYN_5_0000099,4,2014-12-27,1,2,1.9091567879720535,1.3773629630947442,0.7521627467594445,1.792357331247553,1.8034496885911766,1.4447116293024544,1.0594647419797516,-0.9952213005906257,0.3657067428454637,0.24822423097443647,0.7825357711746603,0.7927354301248317,1
5,__SYNTHETIC__,SYN_5_0000101,6,2014-12-25,3,2,0.9320808003634957,1.1702114252306393,-0.024559879429255416,0.19582358017918633,0.1345983760423639,-0.01680537214212574,0.17376893423932582,-0.2719809130566515,0.016632689096119257,-0.31672113714883654,0.38667371368812153,0.15527326696920074,1
15,OMNICOM GROUP INC,OMC,1,2014-05-09,8,2,-0.8779337611820385,0.139262137453501,-0.6801958379754854,-0.030907154915808012,-0.01810783197994419,0.09813312097623601,-0.07071875482316808,-0.19611407230985906,0.3847124205348549,0.015469883978430111,0.6202728963006002,0.382460220463194,0
15,"JUNIPER NETWORKS, INC.",JNPR,1,2014-10-28,10,2,0.8261986042234613,-0.6327096157056448,0.7867867459582037,-0.061921202103818455,-0.04904919144302002,0.08785271439471082,0.182001259077096,-0.6508414426860066,-0.15981885746304447,-0.1184949591492206,0.041306616591083783,0.09014697375386008,0
6,__SYNTHETIC__,SYN_6_0000115,3,2014-12-29,7,2,-0.06310906562676166,0.8106471338151158,-0.3434273646796622,0.6641195913694649,0.5231125205748643,0.056203216465466,0.41012010101869034,-0.7771834367352762,-0.03599226065001826,-0.3470738258801065,-0.41079114439136655,0.44026790600710664,1
17,TEXAS INSTRUMENTS INCORPORATED,TXN,1,2014-01-31,10,2,1.0892502270758915,-0.27248687658412596,0.35088569023794486,0.7689849156473261,0.7799095288927711,0.9196563076026144,0.8702426295754918,-0.2280114912210087,0.19759393557789418,1.0886839087006754,-0.26948439020329984,-0.06961320724736934,0
17,BORGWARNER INC,BWA,1,2014-05-29,2,2,0.0640253545904918,-0.4100967473471212,-0.9020055675984358,-0.11081361704434518,-0.09782701706900028,0.12134993424479926,0.0901637834215305,0.5627684364101597,0.14433526810213107,0.7585670985555785,-0.7452269346777339,-0.3128914587369799,0
12,Edison International,EIX,6,2013-10-21,9,2,-1.2404174723365717,0.029745753680985414,0.8715165045365182,0.4824711295698389,0.4940672461229988,0.423619775990512,-0.8463569824192497,-1.1141777950392522,0.11820948386956373,-0.23547182721083093,-1.3532322685930291,-0.5701308471027196,0
17,EMERSON ELECTRIC CO.,EMR,1,2014-02-24,10,2,-0.24244187831484207,-0.22753317659059624,-0.1230009944880618,0.18509963596795992,0.19739270307385784,0.21819034128534132,0.06568732297430954,0.4345406798259694,0.17894471125925487,0.5830637611612385,0.31153066972555027,0.15336076277205768,0
8,Belden Inc.,BDC,6,2012-03-29,10,2,0.7720343040324341,-0.006050569597333493,-0.5876834227724599,-0.32871283223237546,-0.31521554114596595,-0.30563239435225886,-0.12106505155235969,0.5256999281440875,0.05906925592817713,0.12513648384810994,0.5927333663410526,0.28575835924991577,0
11,Mohawk Industries Inc.,MHK,6,2011-05-02,3,2,0.9030850137761955,-0.18060362931699436,-0.8170950971789901,-0.9984501142414367,-0.9833831576728662,-0.9525396070670374,-0.706927519645617,0.14670866892586584,-0.314579813548068,-0.8797731072856568,2.064613910778487,2.444883935066258,0
1,__SYNTHETIC__,SYN_1_0000028,2,2013-06-02,6,2,0.4163614787549117,-0.09155796099094715,-0.8619791000950443,-0.5807094197097209,-0.2715219726084408,-0.5595876003466067,-0.687341065496752,0.49045315849986637,-0.42951852514604916,-0.2879152176713111,0.08775232270647315,0.16374440094365195,1
17,JOHNSON CONTROLS INTERNATIONAL,JOUT,1,2014-05-16,10,2,1.1294887101955398,-0.7521658450663276,-0.1323658836773423,-0.5566164043903601,-0.5425849749483787,-0.34550883498876983,-0.2641396675247591,1.1674688920754492,-0.06384538905680165,0.30270846997506373,-0.5423650542676307,-0.3627970816460832,0
14,CATERPILLAR INC,CAT,1,2013-11-22,1,2,-0.2539956087292598,0.8255134418346518,-0.5957752974364396,0.008074148875635135,0.11442461517669791,0.18366418787525493,0.11075974864644086,-0.03529653511653106,0.518104473754771,0.25643640149088226,-1.6451702923224845,-1.5927763498176735,0
12,BRF S.A.,BRFS,6,2013-06-03,3,2,-0.11816354362576532,-0.11798124420152523,-0.8342386271742896,-0.6577350132480169,-0.6434665917881327,-0.585425939220589,-0.41988970869081044,0.3104760577704552,-0.17361918121528314,-0.4106944628223367,0.1838134498150193,-0.005839729000284571,0
3,__SYNTHETIC__,SYN_3_0000071,2,2012-09-13,5,2,0.573295743814924,-0.23788544831382286,-1.151742520043555,-0.8843886069708411,-0.7772220296162793,-0.9381273148706839,-1.1305852501762832,0.7131758327625071,-0.5622539204016608,-0.7830998899983372,0.11869054721169636,0.6552223852568262,1
11,BOSTON SCIENTIFIC CORPORATION,BSX,1,2014-02-26,7,2,0.045453511607958276,-0.14613148675634643,0.9714461368633006,-4.839397536667256,-4.8153285389256295,-4.68521616183165,-5.045947026599633,-0.7208620442978956,-1.8273294345329523,-4.746231093433018,-0.10795639117485345,-0.024651505860102358,0
9,Meritage Homes Corporation,MTH,2,2013-11-22,8,2,-0.13320759629216317,0.1720489565589131,-1.0068505620039827,-0.6001715010171336,-0.5860379913511841,-0.6234118565254458,0.126961222204661,-0.0008915393561305087,0.07344469967379494,0.2979365653815637,-1.9455268856432404,-1.3785708443841451,0
19,__SYNTHETIC__,SYN_19_0000154,4,2013-09-16,8,2,0.6168664934574093,-0.45006110806867117,0.6322103291883068,1.3044636909386549,1.1736144999726656,1.3050538975462036,1.1339157940576552,-0.4797789611087375,0.3295309706257701,1.3323904955988901,-0.20064426834886495,0.04515167622384686,1
14,Union Pacific Corporation,UNP,5,2012-10-26,8,2,-0.63645706643073,-0.2705338240515394,0.16453563966359977,1.1925294524745844,1.2024614029887246,1.2194214329094435,0.8220595705209679,-0.6944350506570145,0.13916941251715714,0.4042231912941533,0.7458492507819612,0.22711536560096315,0
17,"PepsiCo, Inc.",PEP,5,2014-02-25,3,2,-0.48039756624167684,0.2845846566764625,0.38362666003220075,0.13188826744323426,0.14430604620947346,0.2509493142278826,0.24682511296378298,0.18555938334001518,0.3937737555416499,0.6499413642530114,0.2764373385965564,0.12500317517510923,0
2,__SYNTHETIC__,SYN_2_0000049,1,2014-04-17,4,2,0.07227844579963238,-0.6777089449740208,-0.9845210277312119,-0.3682015455764791,-0.40974752382540114,-0.3971019897285668,-0.5866966718142157,0.8930516206192882,-0.4485275447135191,-0.20261896873859708,0.1508385835301289,0.37492795308680504,1
18,SYSCO CORPORATION,SYY,1,2013-11-29,4,2,0.03847041759202275,-0.20077284855970323,-1.0199863049448648,-0.7471192198675876,-0.7326413083471228,-0.5342214360268382,-0.4811137484200383,3.1969718806517906,0.174834520373239,0.49344180102178214,-0.17447506389008402,0.08741071530152293,0
5,__SYNTHETIC__,SYN_5_0000108,3,2014-12-27,1,2,2.2580980393123777,1.3253498238881374,0.7359658938667504,1.9797142523555307,2.0254594311701695,1.5231456136396186,1.2693312324353574,-1.1182834627276887,0.7345832455720931,0.3099565655022003,1.3777750656329744,1.340365762081182,1
21,__SYNTHETIC__,SYN_21_0000188,3,2014-12-28,5,2,0.034104349822326574,-0.7642444123888339,-0.9730244915124103,-0.2021250635746119,0.016788019012225597,-0.14955706637559807,0.06705734471756664,0.7282361253575727,-0.34152659548300335,0.2520732841510549,0.10838510189561257,0.22780629121882345,1
15,Union Pacific Corporation,UNP,5,2014-04-17,8,2,-0.7323611102093487,-0.2969949174994083,0.3243571919599062,1.5029862859360015,1.5121906177431115,1.5627397663246927,1.0815025535999372,-0.6757509828473888,0.2146711652479639,0.6605708706907554,0.29411010123588793,0.21278110257224248,0
9,"COEUR MINING, INC",CDE,1,2014-06-09,8,2,1.5857461362841845,-0.5091423247159491,-0.22322779739803736,-6.070532341179066,-5.999851970928987,-5.797417248553092,-6.583716372352074,-1.1376020410788878,-1.2746646817842429,-4.573100989613434,-1.388085860797685,-0.613289105419128,0
18,__SYNTHETIC__,SYN_18_0000144,6,2014-12-26,7,2,-0.8131529921186629,0.43544075164533425,0.2934045198683819,-0.2936188770724826,-0.015715936750043902,-0.03983340451734829,-0.2635829647513024,-0.34424134469186685,0.3195015619989139,0.06469252649118573,-0.5569293132806781,-0.19247514474559013,1
12,THERMO FISHER SCIENTIFIC INC.,TMO,1,2014-07-28,10,2,0.6132249244179822,-0.2880237181303734,-0.043150455620285647,-0.08338564430206717,-0.07046332735712198,0.0018803040047931476,0.1816711036076517,-0.6424229423132769,-0.10577291461856694,-0.0617304550138354,0.44894630088907,0.19745183646994463,0
16,National Fuel Gas Co.,NFG,6,2013-05-10,9,2,-1.6455198412961367,-8.303613254270764e-05,1.2468871251152567,1.0739434431221515,1.0841533240584857,0.9348966253080673,0.5418778671891993,-1.0957140142010404,-0.02677187623915586,-0.21487722042362556,-0.27651811923438313,-1.1500932636139947,0
1,__SYNTHETIC__,SYN_1_0000026,4,2013-06-10,7,2,0.7663204319434029,-0.054337595500020264,-0.4548048965404705,-0.7150489103247484,-0.43552607027254364,-0.9022469559019752,-0.5901587996021114,0.16983426222762588,-0.1945353957325997,-0.5469101702887569,-0.01188313785534012,-0.11561444962003531,1
2,__SYNTHETIC__,SYN_2_0000058,2,2014-12-30,5,2,-0.004535310494945266,-0.6229480744026485,-0.9139657545269535,-0.20059815423991356,-0.04925457086848706,-0.11522011338825777,-0.276197812748908,0.7775194654203492,-0.3264600783238052,0.1533166592000157,0.13507194324953353,0.25210693273940965,1
4,"CEVA, Inc.",CEVA,5,2012-12-07,10,1,3.5393955656540217,-0.6737641255002308,1.9770851445684225,0.7572486098586919,-1.3214488547764944,-1.0887820070380052,1.5203611182009746,-1.1657566291460553,-0.13535909871991966,0.2384034230027164,0.27098238116619805,0.1309417453006778,0
10,Eldorado Gold Corp.,EGO,6,2013-08-16,8,2,2.2436037348160154,-0.6835898227493408,0.377843881116007,1.9807481023773774,1.9888327022356957,1.9942970926111774,1.6916204165474544,-1.4598600296096609,-0.17989437936526387,-0.1454766418146035,-1.5898640326222024,-1.0813447699990242,0
16,America Movil S.A.B. de C.V.,AMX,2,2012-08-03,9,2,-0.9285228057262636,0.32861998038904366,0.516799239489714,0.8074125108946676,0.8182470612580802,0.6895686718536099,0.5180007250552027,-0.10796192702531661,0.4657506617352577,0.779012809587054,0.34826189220172005,-0.2837876188348485,0
10,Koppers Holdings Inc.,KOP,6,2014-05-13,0,2,0.7095810387049379,0.5030986845535976,-1.1628209441748516,-0.4916640272338451,-0.4777848268929539,-0.3922406159059329,-0.4330046951289619,1.6812802597119154,0.227617755321142,0.03130311435136809,0.7520739346853088,-0.17259602536260324,0
15,Koninklijke Philips N.V.,PHG,6,2011-08-12,7,2,-0.2002141267255782,-0.45633212676411067,-0.34396338636704205,-0.8618071179744082,-0.8470604120479642,-0.6640947837348755,-0.5199737520575957,0.0020081995904257114,-0.23948959112363474,-0.6260126016269025,0.8767297177198148,0.4216073726392445,0
18,__SYNTHETIC__,SYN_18_0000148,6,2014-12-27,8,2,0.4832020372103012,-0.39528969632838074,1.1299095487072528,1.037513882308521,0.7785285311935324,1.0092838384046132,1.0195475127056408,-0.4377055194219679,0.11168322795806418,0.8300139569873446,-0.078765343498445,0.06003469512419546,1
6,__SYNTHETIC__,SYN_6_0000117,1,2014-12-25,4,2,1.0542772702551362,-3.287643639833944,-0.4548985771783647,0.417893361017005,0.49177106232116596,0.2920226033746509,0.16022542266236517,0.277177240484604,-2.4239817803178014,-0.019109884455021486,0.13150723539980946,0.06389045475983401,1
13,"Big Lots Canada, Inc.",BIG,6,2012-08-23,4,2,0.06195635560787664,-0.6983528300317768,-0.1372451033878807,-0.5018226579858059,-0.48791964882843436,-0.2801715018430676,-0.31268892437913454,2.9139882192146604,0.32634157534016667,1.2744901607355887,0.12785882209618638,-0.09846829638110637,0
14,Kimberly-Clark Corp.,KMB,6,2013-08-05,1,2,-0.6924430761102923,0.25611489817380817,-0.4787222142078167,-0.05482511878685353,-0.04196973923998647,0.05566631002188021,0.14357481518126441,0.4025725404854847,0.47283358396482866,0.5539111023957175,0.9473599580561356,0.5469155722178655,0
2,__SYNTHETIC__,SYN_2_0000056,3,2014-12-28,5,2,-0.19833324026632493,-0.72919602965555,-0.4494106641341675,0.3028300181091206,0.5679093443851873,0.2676923376465927,0.3658585408860082,0.5152272199696575,-0.1423383665677136,0.8976632833459712,0.18152039922510887,0.01966095550971181,1
19,__SYNTHETIC__,SYN_19_0000155,5,2014-05-22,2,2,-0.39471551924592796,-0.314327495508925,-0.9752777180099633,-0.46615453710081134,-0.5597026294345868,0.05599663827135348,-0.25288338289969925,2.713511939926538,0.7026271479546615,0.6050669289199986,0.04871689558996861,0.14695604344035162,1
3,__SYNTHETIC__,SYN_3_0000069,5,2013-12-07,6,2,-0.07605299993491799,-0.48146776792081347,0.08091945502114939,0.5695255965897665,0.9025570626415327,0.5224936907224,0.8497163158756109,-0.1953018823248911,0.07115847678694998,1.1537705412729666,-0.16117654223216382,-0.29952991837567255,1
13,Amcor Ltd.,AMCR,6,2013-03-17,1,2,0.6654925683092398,0.051093524622278216,-0.996867236736165,-0.49650236996361635,-0.48261182998287266,-0.38787267461115865,-0.33721906349273106,0.5953823455163461,-0.08181980591654275,-0.2413000892972391,-0.3201848469590056,-0.11199411941254561,0
20,EXXON MOBIL CORPORATION,XOM,1,2014-03-11,5,2,-0.7983014472555753,-0.7191879860340202,-0.8185809500949566,0.26661436738677663,0.2838530548052146,0.4746524812983698,0.17462810259215764,1.1135521925027279,0.39622248866901516,1.5508486168110462,0.2527178217004553,-0.19681813143499674,0
0,__SYNTHETIC__,SYN_0_0000014,1,2014-07-12,4,2,0.3021028030061259,-0.7338737988532569,-1.2439551685313646,-1.0673370040637558,-1.0547158938310304,-1.134704257991678,-1.0628452819284666,1.1696092525969934,-0.6727476873608245,-0.8506193764108314,0.20748085318123088,0.7134713082613469,1
7,Comstock Resources Inc.,CRK,6,2011-03-25,5,2,-0.986637181500168,-0.269604773235395,2.2427900815885082,-1.3682451344044064,-1.3523114880244467,-1.4096232351053872,-1.2297853472927223,-1.3629367518328999,-0.3606200860847087,-1.0572813700925097,2.4337069432318823,0.4098538988326146,0
6,"Hovnanian Enterprises, Inc.",HOV,2,2014-12-31,8,2,0.22714949140156468,-4.675760229653745,-1.0315237520464098,-0.6309018411742355,-0.6166963087084578,-0.7448773919271546,0.6286356783222266,0.26499572670125915,-3.415677939625303,1.4116313776456995,-2.5771100706383057,-3.621214490688869,0
12,"IRON MOUNTAIN, INC",IRM,1,2014-04-14,6,2,-0.8573473870382962,1.3945810975408743,0.5614993173481537,0.2512639031656593,0.2634019008597706,-0.38595474789170847,-0.39037191465824184,-0.6452267937844393,-0.0727712513540451,-0.607873178535929,-0.1774093431735878,-0.09856157791925423,0
16,America Movil S.A.B. de C.V.,AMX,2,2014-06-04,9,2,-1.0035071254002754,0.8456339160790136,0.44237005585586936,0.5088531921531368,0.5203874769789947,0.2520100886145313,0.18861094197190723,0.0153152387645871,0.5976013933729177,0.406087090560838,-0.4804814715293277,-0.18350996532590247,0
11,"D.R. Horton, Inc.",DHI,5,2014-02-19,8,2,2.7012757506010736,0.04718974682617916,-0.8411378036868042,-0.2128338248711305,-0.19960811979739806,0.030071109903480473,-0.0005818060115359951,-0.10158118478270149,-0.022561997887620942,0.04907527411360919,-1.6043037059362644,-0.9285185166667854,0
20,__SYNTHETIC__,SYN_20_0000179,0,2013-03-21,6,2,0.2759684499917645,-0.6313011978299521,0.16243070184446928,0.6075806402487425,0.3637432565238159,0.3827672643035145,0.5973630567188506,0.11556199468760586,0.04672411557939071,0.5880171796173199,-0.35272611853708513,-0.8310299508756653,1
19,"Walgreens Boots Alliance, Inc",WBA,6,2012-06-19,4,2,-0.14955933660260987,-0.6022094676902109,-0.6030318818125242,-0.5527755533169565,-0.5387531256903346,-0.3320204078810086,-0.3365321330391804,2.4635485569196263,0.1534809540412883,0.8371680243744162,-0.18827136751177867,-0.15574316080389042,0
10,Whiting Petroleum Corporation,WLL,5,2013-09-09,5,1,-0.3209063433834736,0.3405012434514391,2.2727521048480375,0.5528290062839565,0.564260224848841,0.7536418445566702,0.4913848288668631,-0.9748891387655851,-0.06937551030904873,-0.1386044155691142,2.4422406151484197,4.473653828618492,0
3,__SYNTHETIC__,SYN_3_0000077,1,2012-06-15,4,2,0.02260070653246027,-0.9696697083524222,-1.1880311939969113,-0.8325572441893287,-0.8180943507553353,-0.7810646289511878,-0.7580610654306437,1.283607757501593,-0.6501850386133698,-0.473960478742395,0.20967471197716625,0.5154067431711593,1
8,"EQUINIX, INC.",EQIX,1,2013-11-18,6,2,0.04389163599889524,0.4981129213728594,0.14631185444020572,0.5028973798907561,0.5144456233735046,-0.14457922075087534,-0.12304417454799557,-1.1050671694575618,-0.19282052072756634,-0.5888569786171838,1.18142907485604,0.4648589124938008,0
20,Apple Inc.,AAPL,5,2014-11-04,10,2,-0.6947437419560551,-0.4310342235453558,-0.19344247016094746,1.1552208771618624,1.1652402679073144,1.376542147150143,1.213678545434928,0.05739904719126932,0.5916022528197591,1.9843519448793343,-0.004788996101298801,-0.019489927415920948,0
19,__SYNTHETIC__,SYN_19_0000158,2,2014-12-30,4,2,-0.6879887441936595,-0.6608581335171033,-1.283767885964811,-1.294970807872625,-0.9330477223830504,-0.7264167893092646,-0.5563060331961251,3.1037846197712513,-0.10145866855695207,0.3052203480943474,-0.030548604813203983,-0.5371763720161233,1
16,"Marsh & McLennan Companies, Inc.",MMC,1,2013-03-04,6,1,0.01164928726686561,0.4317850996134207,2.2727521048480375,0.1875540530642979,0.11438727676112322,0.31409543800879114,0.2214557488795563,-0.05160424724835775,0.14126791546117648,0.3906684738220479,0.9097816409628785,0.4589547399354243,0
13,Conagra Brands Inc.,CAG,6,2012-11-27,3,2,-0.2378336255565674,-0.12264701804210569,-0.8999052944226237,-0.5449410847120713,-0.5309370187554212,-0.44119067590029143,-0.36114119248615273,0.7071287492989594,-0.05009874317061171,-0.14813159647901195,-0.801007627221232,-0.22203524058096732,0
6,NEKTAR THERAPEUTICS,NKTR,1,2014-09-12,7,2,0.8698799767704303,-2.0793249645493757,1.234313596791227,-6.070532341179066,-5.999851970928987,-5.797417248553092,-6.583716372352074,-0.9174024469782807,4.292530083280507,-5.119117558381466,0.2600156898066481,0.15180607046959338,0
18,__SYNTHETIC__,SYN_18_0000143,5,2014-12-26,8,2,0.37095104928744305,-0.3990805014556571,1.6342267183508403,1.1444102727188366,1.4129020575432474,1.3957155318324572,1.5237205550606854,-0.6977930293450267,0.22157528160926,1.16466442943622,0.008811867374334259,-0.13226513604758505,1
21,__SYNTHETIC__,SYN_21_0000195,3,2013-08-06,5,2,0.4748195434838538,-0.7512888138275282,-1.2162801357610777,-0.5529718404941795,-0.8035694470737011,-0.5921963142315319,-0.5695101097626223,0.9466668085466039,-0.6210617944474413,-0.4085365276277484,0.2753957296729075,0.6947102308891471,1
12,CARPENTER TECHNOLOGY,CRS,1,2013-12-12,1,2,1.1764847181230886,-0.2852028261878212,-0.9767439692715489,-0.21070680915790452,-0.1974860891779316,-0.04533966046456613,-0.0883342936544515,0.056448358795677195,-0.0264012433545338,0.024383179746029337,0.05477413452309335,-0.7499776526517875,0
